id	dataset_id	cluster_id	cluster_name	sample_id	gene_symbol	entrez_geneid	species_specific_geneid	avg_log_fc	pct1	pct2	p_value	padj	other_value	other_value_type	rank	source_gene_info	rank_text
756916	84	7	Adipohemocyte	merged	CG30269	37600	FBgn0050269	0.41	52.20	29.50	1.99355132989559e-14	3.09797876665775e-10	NULL	NULL	NULL	gene_symbol	
756917	84	7	Adipohemocyte	merged	Non1	35963	FBgn0028473	0.44	82.00	69.80	2.11474496184632e-14	3.28631367070919e-10	NULL	NULL	NULL	gene_symbol	
756918	84	7	Adipohemocyte	merged	MFS14	46085	FBgn0010651	0.42	32.60	13.90	2.2517699271178e-14	3.49925046674106e-10	NULL	NULL	NULL	gene_symbol	
756919	84	7	Adipohemocyte	merged	Paip2	41591	FBgn0038100	0.54	69.10	49.30	2.84865321002545e-14	4.42680708837955e-10	NULL	NULL	NULL	gene_symbol	
756920	84	7	Adipohemocyte	merged	lqf	38846	FBgn0028582	0.50	73.60	58.40	2.91799103424643e-14	4.53455806721895e-10	NULL	NULL	NULL	gene_symbol	
756921	84	7	Adipohemocyte	merged	bun	34665	FBgn0259176	0.48	93.30	85.30	4.53692972713149e-14	7.05038879596234e-10	NULL	NULL	NULL	gene_symbol	
756922	84	7	Adipohemocyte	merged	PGRP-LA	39062	FBgn0035975	0.36	28.10	11.00	5.83726671700849e-14	9.0711124782312e-10	NULL	NULL	NULL	gene_symbol	
756923	84	7	Adipohemocyte	merged	Sep2	42438	FBgn0014029	0.40	71.90	52.80	1.17134643847441e-13	1.82027236538924e-09	NULL	NULL	NULL	gene_symbol	
756924	84	7	Adipohemocyte	merged	Syx13	39485	FBgn0036341	0.38	68.50	47.40	1.39579100290482e-13	2.1690592185141e-09	NULL	NULL	NULL	gene_symbol	
756925	84	7	Adipohemocyte	merged	gpp	40793	FBgn0264495	0.41	48.90	27.60	1.58135309853874e-13	2.4574227151292e-09	NULL	NULL	NULL	gene_symbol	
756926	84	7	Adipohemocyte	merged	CG8080	35918	FBgn0033373	0.41	48.90	27.00	1.76029056657266e-13	2.73549154045392e-09	NULL	NULL	NULL	gene_symbol	
756927	84	7	Adipohemocyte	merged	Rab35	33014	FBgn0031090	0.41	78.10	59.50	1.88681823445287e-13	2.93211553633977e-09	NULL	NULL	NULL	gene_symbol	
756928	84	7	Adipohemocyte	merged	Mef2	36032	FBgn0011656	0.35	32.60	14.20	2.44982221630943e-13	3.80702372414486e-09	NULL	NULL	NULL	gene_symbol	
756929	84	7	Adipohemocyte	merged	Ent1	33207	FBgn0031250	0.36	34.30	15.30	2.50126033080375e-13	3.88695855406902e-09	NULL	NULL	NULL	gene_symbol	
756930	84	7	Adipohemocyte	merged	Tspo	33231	FBgn0031263	0.40	79.20	64.40	2.64088925268245e-13	4.10394189866853e-09	NULL	NULL	NULL	gene_symbol	
756931	84	7	Adipohemocyte	merged	l(1)G0193	31712	FBgn0027280	0.43	47.80	26.20	2.64941995438747e-13	4.11719860911813e-09	NULL	NULL	NULL	gene_symbol	
756932	84	7	Adipohemocyte	merged	Tep1	34937	FBgn0041183	0.45	87.10	67.20	2.95912561830973e-13	4.59848121085332e-09	NULL	NULL	NULL	gene_symbol	
756933	84	7	Adipohemocyte	merged	InR	42549	FBgn0283499	0.40	46.60	25.00	3.12560784045405e-13	4.8571945840656e-09	NULL	NULL	NULL	gene_symbol	
756934	84	7	Adipohemocyte	merged	nrv2	33953	FBgn0015777	0.33	47.80	25.40	3.41306990243373e-13	5.30391062838202e-09	NULL	NULL	NULL	gene_symbol	
756935	84	7	Adipohemocyte	merged	CG15083	37175	FBgn0034399	0.33	46.60	23.80	4.37655903445168e-13	6.80117273953791e-09	NULL	NULL	NULL	gene_symbol	
756936	84	7	Adipohemocyte	merged	spir	45931	FBgn0003475	0.37	57.90	32.80	4.78904662366214e-13	7.44217845317096e-09	NULL	NULL	NULL	gene_symbol	
756937	84	7	Adipohemocyte	merged	CG12643	50416	FBgn0040942	0.41	30.90	13.30	5.53744978498043e-13	8.60519696585959e-09	NULL	NULL	NULL	gene_symbol	
756938	84	7	Adipohemocyte	merged	KrT95D	42843	FBgn0020647	0.32	36.50	16.50	6.1531035679378e-13	9.56192294457534e-09	NULL	NULL	NULL	gene_symbol	
756939	84	7	Adipohemocyte	merged	Thor	33569	FBgn0261560	0.45	67.40	44.00	6.52677926773827e-13	1.01426149820653e-08	NULL	NULL	NULL	gene_symbol	
756940	84	7	Adipohemocyte	merged	lap	40863	FBgn0086372	0.35	57.30	35.40	6.60608084507632e-13	1.02658496332486e-08	NULL	NULL	NULL	gene_symbol	
756941	84	7	Adipohemocyte	merged	lncRNA:CR44133	14462478	FBgn0264982	0.40	48.30	27.60	9.08271667110281e-13	1.41145417068938e-08	NULL	NULL	NULL	gene_symbol	
756942	84	7	Adipohemocyte	merged	Dyrk3	3885567	FBgn0027101	0.38	43.80	22.60	9.46817144247154e-13	1.47135384216008e-08	NULL	NULL	NULL	gene_symbol	
756943	84	7	Adipohemocyte	merged	klar	38067	FBgn0001316	0.47	76.40	63.80	9.97127286436408e-13	1.54953580312218e-08	NULL	NULL	NULL	gene_symbol	
756944	84	7	Adipohemocyte	merged	Zip99C	43533	FBgn0039714	0.61	53.40	33.20	1.00352761182806e-12	1.55948190878081e-08	NULL	NULL	NULL	gene_symbol	
756945	84	7	Adipohemocyte	merged	Ehbp1	36912	FBgn0034180	0.40	50.00	28.40	1.13113162115572e-12	1.757778539276e-08	NULL	NULL	NULL	gene_symbol	
756946	84	7	Adipohemocyte	merged	Ilp6	31220	FBgn0044047	0.42	42.10	20.90	1.1952886066796e-12	1.8574784947801e-08	NULL	NULL	NULL	gene_symbol	
756947	84	7	Adipohemocyte	merged	CG43739	14462810	FBgn0263996	0.36	50.00	28.20	2.12433705424601e-12	3.3012197822983e-08	NULL	NULL	NULL	gene_symbol	
756948	84	7	Adipohemocyte	merged	Myd88	35956	FBgn0033402	0.41	47.80	27.00	2.42379440668395e-12	3.76657650798686e-08	NULL	NULL	NULL	gene_symbol	
756949	84	7	Adipohemocyte	merged	CG12025	38246	FBgn0035285	0.40	41.60	21.40	2.60168822752067e-12	4.04302350556713e-08	NULL	NULL	NULL	gene_symbol	
756950	84	7	Adipohemocyte	merged	CG15118	37199	FBgn0034418	0.34	32.60	14.60	2.7056543901852e-12	4.2045869223478e-08	NULL	NULL	NULL	gene_symbol	
756951	84	7	Adipohemocyte	merged	CG8031	41601	FBgn0038110	0.40	28.10	12.30	2.86073766431599e-12	4.44558633034705e-08	NULL	NULL	NULL	gene_symbol	
756952	84	7	Adipohemocyte	merged	Dys	42327	FBgn0260003	0.30	36.50	17.20	3.04741197951462e-12	4.73567821616572e-08	NULL	NULL	NULL	gene_symbol	
756953	84	7	Adipohemocyte	merged	NimB4	34814	FBgn0028542	0.35	84.30	65.20	3.51311138969037e-12	5.45937509957884e-08	NULL	NULL	NULL	gene_symbol	
756954	84	7	Adipohemocyte	merged	Cerk	40640	FBgn0037315	0.45	35.40	17.40	4.23902235053186e-12	6.58744073272651e-08	NULL	NULL	NULL	gene_symbol	
756955	84	7	Adipohemocyte	merged	Cat	40048	FBgn0000261	0.52	44.40	25.80	5.51521806715725e-12	8.57064887636237e-08	NULL	NULL	NULL	gene_symbol	
756956	84	7	Adipohemocyte	merged	CG6051	43271	FBgn0039492	0.37	46.10	26.50	6.90338104648362e-12	1.07278541462355e-07	NULL	NULL	NULL	gene_symbol	
756957	84	7	Adipohemocyte	merged	mats	42634	FBgn0038965	0.27	26.40	10.80	7.59117070503527e-12	1.17966792756248e-07	NULL	NULL	NULL	gene_symbol	
756958	84	7	Adipohemocyte	merged	olf186-M	37039	FBgn0015522	0.53	80.30	74.00	7.84163142385727e-12	1.21858952326742e-07	NULL	NULL	NULL	gene_symbol	
756959	84	7	Adipohemocyte	merged	CG13868	37302	FBgn0034501	0.58	65.20	46.70	9.66836076031801e-12	1.50246326215342e-07	NULL	NULL	NULL	gene_symbol	
756960	84	7	Adipohemocyte	merged	CG30423	246605	FBgn0050423	0.36	76.40	64.40	1.21884356240662e-11	1.89408289597989e-07	NULL	NULL	NULL	gene_symbol	
756961	84	7	Adipohemocyte	merged	ScpX	44183	FBgn0015808	0.29	30.30	13.80	1.4333697957381e-11	2.22745666257701e-07	NULL	NULL	NULL	gene_symbol	
756962	84	7	Adipohemocyte	merged	ringer	39813	FBgn0266417	0.32	30.90	14.10	1.67467077778703e-11	2.60243838868104e-07	NULL	NULL	NULL	gene_symbol	
756963	84	7	Adipohemocyte	merged	waw	3771960	FBgn0024182	0.32	25.80	10.80	1.857680001688e-11	2.88683472262316e-07	NULL	NULL	NULL	gene_symbol	
756964	84	7	Adipohemocyte	merged	CG14291	42266	FBgn0038660	0.33	41.60	21.60	1.92701174634658e-11	2.99457625382258e-07	NULL	NULL	NULL	gene_symbol	
756965	84	7	Adipohemocyte	merged	MP1	40541	FBgn0027930	0.37	60.10	38.70	2.55735090842198e-11	3.97412331168775e-07	NULL	NULL	NULL	gene_symbol	
756966	84	7	Adipohemocyte	merged	CG12576	33135	FBgn0031190	0.41	51.10	31.30	2.96536790643294e-11	4.6081817265968e-07	NULL	NULL	NULL	gene_symbol	
756967	84	7	Adipohemocyte	merged	Orct	42891	FBgn0019952	0.26	25.30	10.30	3.63823461559656e-11	5.65381659263705e-07	NULL	NULL	NULL	gene_symbol	
756968	84	7	Adipohemocyte	merged	Dip-C	47769	FBgn0000455	0.30	37.10	19.00	4.7310150135031e-11	7.35199733098382e-07	NULL	NULL	NULL	gene_symbol	
756969	84	7	Adipohemocyte	merged	Mthfs	37699	FBgn0085453	0.48	52.80	34.10	5.10267369678009e-11	7.92955492479626e-07	NULL	NULL	NULL	gene_symbol	
756970	84	7	Adipohemocyte	merged	CG5510	42872	FBgn0039160	0.34	43.80	24.80	6.17243701016519e-11	9.5919671137967e-07	NULL	NULL	NULL	gene_symbol	
756971	84	7	Adipohemocyte	merged	Ptpmeg2	31907	FBgn0028341	0.33	33.70	16.00	6.26671167995116e-11	9.73846995064411e-07	NULL	NULL	NULL	gene_symbol	
756972	84	7	Adipohemocyte	merged	CG6707	39168	FBgn0036058	0.39	62.90	46.10	9.03381509464109e-11	1.40385486570723e-06	NULL	NULL	NULL	gene_symbol	
756973	84	7	Adipohemocyte	merged	CG42724	40785	FBgn0261641	0.45	64.00	47.20	1.49148881203938e-10	2.3177736139092e-06	NULL	NULL	NULL	gene_symbol	
756974	84	7	Adipohemocyte	merged	CG30046	36334	FBgn0050046	0.37	45.50	26.30	1.97735180742248e-10	3.07280470873453e-06	NULL	NULL	NULL	gene_symbol	
756975	84	7	Adipohemocyte	merged	CG4452	39069	FBgn0035981	0.27	32.00	15.70	2.19089907385533e-10	3.40465716077119e-06	NULL	NULL	NULL	gene_symbol	
756976	84	7	Adipohemocyte	merged	ics	34774	FBgn0028546	0.37	68.50	55.00	2.66134875808514e-10	4.13573597006431e-06	NULL	NULL	NULL	gene_symbol	
756977	84	7	Adipohemocyte	merged	mxt	33686	FBgn0031637	0.28	39.30	21.00	3.63628048425139e-10	5.65077987252666e-06	NULL	NULL	NULL	gene_symbol	
756978	84	7	Adipohemocyte	merged	SelR	41309	FBgn0267376	0.39	50.60	32.50	3.76788479519611e-10	5.85529297173476e-06	NULL	NULL	NULL	gene_symbol	
756979	84	7	Adipohemocyte	merged	E(spl)mbeta-HLH	43152	FBgn0002733	0.88	78.10	67.50	3.90084560106093e-10	6.06191406404868e-06	NULL	NULL	NULL	gene_symbol	top100
756980	84	7	Adipohemocyte	merged	CG33995	3885607	FBgn0053995	0.35	60.10	41.40	4.03360395555412e-10	6.2682205469311e-06	NULL	NULL	NULL	gene_symbol	
756981	84	7	Adipohemocyte	merged	CG10916	37081	FBgn0034312	0.27	31.50	15.20	4.15322087622741e-10	6.4541052416574e-06	NULL	NULL	NULL	gene_symbol	
756982	84	7	Adipohemocyte	merged	Ggamma1	35881	FBgn0004921	0.28	92.70	87.30	4.18346079025486e-10	6.50109806805606e-06	NULL	NULL	NULL	gene_symbol	
756983	84	7	Adipohemocyte	merged	PRL-1	34952	FBgn0024734	0.35	81.50	74.30	4.72193198433103e-10	7.33788230365042e-06	NULL	NULL	NULL	gene_symbol	
756984	84	7	Adipohemocyte	merged	CG42684	32754	FBgn0261570	0.29	36.50	18.60	5.17873348970912e-10	8.04775184300797e-06	NULL	NULL	NULL	gene_symbol	
756985	84	7	Adipohemocyte	merged	CG6966	41816	FBgn0038286	0.32	37.10	19.60	5.29491831164492e-10	8.2283030562962e-06	NULL	NULL	NULL	gene_symbol	
756986	84	7	Adipohemocyte	merged	TMS1	39827	FBgn0028399	0.30	46.10	27.90	6.04212877790036e-10	9.38946812085717e-06	NULL	NULL	NULL	gene_symbol	
756987	84	7	Adipohemocyte	merged	CG18343	36297	FBgn0033683	0.33	48.90	30.40	6.29540996810026e-10	9.7830670904278e-06	NULL	NULL	NULL	gene_symbol	
756988	84	7	Adipohemocyte	merged	CG31075	43244	FBgn0051075	0.39	80.90	72.10	6.7275406250842e-10	1.04545981313808e-05	NULL	NULL	NULL	gene_symbol	
756989	84	7	Adipohemocyte	merged	CG10082	37465	FBgn0034644	0.37	43.80	26.40	8.80851209410104e-10	1.3688427794233e-05	NULL	NULL	NULL	gene_symbol	
756990	84	7	Adipohemocyte	merged	CG13124	34310	FBgn0032156	0.30	43.30	24.20	9.54301933462492e-10	1.48298520460071e-05	NULL	NULL	NULL	gene_symbol	
756991	84	7	Adipohemocyte	merged	CG14073	40046	FBgn0036814	0.35	37.10	20.20	1.23168567748093e-09	1.91403954280536e-05	NULL	NULL	NULL	gene_symbol	
756992	84	7	Adipohemocyte	merged	heph	48571	FBgn0011224	0.32	50.00	32.00	1.25594256422682e-09	1.95173474480848e-05	NULL	NULL	NULL	gene_symbol	
756993	84	7	Adipohemocyte	merged	Ip259	34419	FBgn0025366	0.31	86.50	80.70	1.54971587590424e-09	2.4082584711552e-05	NULL	NULL	NULL	gene_symbol	
756994	84	7	Adipohemocyte	merged	Lamp1	35411	FBgn0032949	0.27	81.50	72.20	1.75854437048221e-09	2.73277795172935e-05	NULL	NULL	NULL	gene_symbol	
756995	84	7	Adipohemocyte	merged	spen	44205	FBgn0016977	0.39	83.10	75.30	2.5922315894178e-09	4.02832788995526e-05	NULL	NULL	NULL	gene_symbol	
756996	84	7	Adipohemocyte	merged	CG31673	35348	FBgn0051673	0.36	46.60	28.00	2.89933018767469e-09	4.50555911164646e-05	NULL	NULL	NULL	gene_symbol	
756997	84	7	Adipohemocyte	merged	Pde9	32233	FBgn0259171	0.29	36.50	20.00	3.66013877392209e-09	5.68785565467493e-05	NULL	NULL	NULL	gene_symbol	
756998	84	7	Adipohemocyte	merged	CG1544	43689	FBgn0039827	0.29	32.00	16.40	3.70320492639254e-09	5.754780455614e-05	NULL	NULL	NULL	gene_symbol	
756999	84	7	Adipohemocyte	merged	unk	42738	FBgn0004395	0.31	29.20	14.70	3.74794380625608e-09	5.82430467492195e-05	NULL	NULL	NULL	gene_symbol	
757000	84	7	Adipohemocyte	merged	CG8300	31658	FBgn0029937	0.39	69.70	54.90	7.99605201116576e-09	1.24258648254e-04	NULL	NULL	NULL	gene_symbol	
757001	84	7	Adipohemocyte	merged	tai	34242	FBgn0041092	0.29	49.40	31.40	1.01368525175143e-08	1.57526688122e-04	NULL	NULL	NULL	gene_symbol	
757002	84	7	Adipohemocyte	merged	CG13482	39577	FBgn0036419	0.59	30.90	15.60	1.42658228150816e-08	2.21690886546e-04	NULL	NULL	NULL	gene_symbol	
757003	84	7	Adipohemocyte	merged	LTV1	36146	FBgn0027525	0.39	53.90	39.70	1.59729641915092e-08	2.48219863536e-04	NULL	NULL	NULL	gene_symbol	
757004	84	7	Adipohemocyte	merged	Pak	44039	FBgn0267698	0.30	34.30	19.10	1.84188788385385e-08	2.86229377151e-04	NULL	NULL	NULL	gene_symbol	
757005	84	7	Adipohemocyte	merged	pll	43283	FBgn0010441	0.28	34.80	19.50	2.06493022054701e-08	3.20890156273e-04	NULL	NULL	NULL	gene_symbol	
757006	84	7	Adipohemocyte	merged	CG43124	12798282	FBgn0262587	0.33	82.60	59.70	2.06561381159827e-08	3.20996386322e-04	NULL	NULL	NULL	gene_symbol	
757007	84	7	Adipohemocyte	merged	CG31637	33914	FBgn0051637	0.40	51.70	36.80	2.09266939089914e-08	3.25200823346e-04	NULL	NULL	NULL	gene_symbol	
757008	84	7	Adipohemocyte	merged	lncRNA:CR34335	12798102	FBgn0267910	0.31	97.80	95.60	3.02752879012699e-08	4.70477973986e-04	NULL	NULL	NULL	gene_symbol	
757009	84	7	Adipohemocyte	merged	NAT1	46020	FBgn0010488	0.38	75.30	67.80	3.1376147640067e-08	4.87585334327e-04	NULL	NULL	NULL	gene_symbol	
757010	84	7	Adipohemocyte	merged	lncRNA:CR45102	19835021	FBgn0266549	0.27	25.30	12.20	3.1976904294749e-08	4.9692109274e-04	NULL	NULL	NULL	gene_symbol	
757011	84	7	Adipohemocyte	merged	Atg17	40700	FBgn0037363	0.30	41.00	24.70	3.59005504440816e-08	5.57894553901e-04	NULL	NULL	NULL	gene_symbol	
757012	84	7	Adipohemocyte	merged	Sur-8	42093	FBgn0038504	0.33	48.30	32.10	3.63882617418385e-08	5.65473587468e-04	NULL	NULL	NULL	gene_symbol	
757013	84	7	Adipohemocyte	merged	mura	41145	FBgn0037705	0.26	29.20	14.90	3.70945506905959e-08	5.76449317732e-04	NULL	NULL	NULL	gene_symbol	
757014	84	7	Adipohemocyte	merged	CG7523	42125	FBgn0038533	0.29	71.30	58.10	3.93554653143676e-08	6.11583930985e-04	NULL	NULL	NULL	gene_symbol	
757015	84	7	Adipohemocyte	merged	dl	35047	FBgn0260632	0.36	52.20	37.40	4.95712446819407e-08	7.70337142357e-04	NULL	NULL	NULL	gene_symbol	
757016	84	7	Adipohemocyte	merged	Vha44	36826	FBgn0262511	0.36	65.70	50.00	6.08980455104364e-08	9.46355627232e-04	NULL	NULL	NULL	gene_symbol	
757017	84	7	Adipohemocyte	merged	Mes2	40514	FBgn0037207	0.38	48.30	33.00	6.38974251321402e-08	9.92965986553e-04	NULL	NULL	NULL	gene_symbol	
757018	84	7	Adipohemocyte	merged	CG10413	35111	FBgn0032689	0.27	44.40	27.40	9.21967706812331e-08	1.432737816386e-03	NULL	NULL	NULL	gene_symbol	
757019	84	7	Adipohemocyte	merged	MESK2	37451	FBgn0043070	0.38	62.40	48.20	9.52177812428561e-08	1.479684320514e-03	NULL	NULL	NULL	gene_symbol	
757020	84	7	Adipohemocyte	merged	REPTOR-BP	34371	FBgn0032202	0.32	50.00	34.80	1.09440724037273e-07	1.700708851539e-03	NULL	NULL	NULL	gene_symbol	
757021	84	7	Adipohemocyte	merged	cwo	44669	FBgn0259938	0.33	55.10	39.90	1.97596568870616e-07	3.070650680249e-03	NULL	NULL	NULL	gene_symbol	
757022	84	7	Adipohemocyte	merged	DCP2	39722	FBgn0036534	0.26	33.10	18.90	2.12489248536209e-07	3.302082922253e-03	NULL	NULL	NULL	gene_symbol	
757023	84	7	Adipohemocyte	merged	Pngl	35527	FBgn0033050	0.28	41.00	26.30	3.90198279675269e-07	6.063681266154e-03	NULL	NULL	NULL	gene_symbol	
757024	84	7	Adipohemocyte	merged	CG3077	33466	FBgn0031457	0.31	49.40	34.70	4.10689991720082e-07	6.38212247133e-03	NULL	NULL	NULL	gene_symbol	
757025	84	7	Adipohemocyte	merged	CG4572	42360	FBgn0038738	0.29	66.90	56.00	4.13393754210665e-07	6.424138940434e-03	NULL	NULL	NULL	gene_symbol	
757026	84	7	Adipohemocyte	merged	CG17746	38400	FBgn0035425	0.35	51.70	37.90	4.21429715277821e-07	6.549017775417e-03	NULL	NULL	NULL	gene_symbol	
757027	84	7	Adipohemocyte	merged	Pax	35215	FBgn0041789	0.26	51.70	35.10	4.54151898669163e-07	7.057520505319e-03	NULL	NULL	NULL	gene_symbol	
757028	84	7	Adipohemocyte	merged	CG32039	317834	FBgn0052039	0.29	58.40	43.60	4.54617534410468e-07	7.064756484739e-03	NULL	NULL	NULL	gene_symbol	
757029	84	7	Adipohemocyte	merged	emc	38091	FBgn0000575	0.39	74.70	70.10	5.43801171508756e-07	8.450670205246e-03	NULL	NULL	NULL	gene_symbol	
757030	84	7	Adipohemocyte	merged	Tango9	41450	FBgn0260744	0.28	28.10	15.60	7.45233272888574e-07	0.01	NULL	NULL	NULL	gene_symbol	
757031	84	7	Adipohemocyte	merged	CG31717	318911	FBgn0051717	0.27	65.20	52.50	7.69791879256582e-07	0.01	NULL	NULL	NULL	gene_symbol	
757032	84	7	Adipohemocyte	merged	Nmda1	36419	FBgn0013305	0.32	69.70	61.90	9.17932709491985e-07	0.01	NULL	NULL	NULL	gene_symbol	
757033	84	7	Adipohemocyte	merged	PHGPx	38413	FBgn0035438	0.32	71.90	62.60	9.88041138701078e-07	0.01	NULL	NULL	NULL	gene_symbol	
757034	84	7	Adipohemocyte	merged	drongo	33263	FBgn0020304	0.28	59.60	45.50	1.0771201003235e-06	0.01	NULL	NULL	NULL	gene_symbol	
757035	84	7	Adipohemocyte	merged	ZnT41F	35513	FBgn0025693	0.29	42.70	28.40	1.11056410486614e-06	0.01	NULL	NULL	NULL	gene_symbol	
757036	84	7	Adipohemocyte	merged	be	32430	FBgn0052594	0.27	36.00	22.10	1.62291236051947e-06	0.02	NULL	NULL	NULL	gene_symbol	
757037	84	7	Adipohemocyte	merged	sqh	31554	FBgn0003514	0.27	80.90	70.50	1.63905937818223e-06	0.02	NULL	NULL	NULL	gene_symbol	
757038	84	7	Adipohemocyte	merged	SCAR	34519	FBgn0041781	0.25	40.40	26.80	1.82047837536206e-06	0.02	NULL	NULL	NULL	gene_symbol	
757039	84	7	Adipohemocyte	merged	Hipk	38070	FBgn0035142	0.27	42.70	28.30	2.33144613065153e-06	0.03	NULL	NULL	NULL	gene_symbol	
757040	84	7	Adipohemocyte	merged	CG15012	38529	FBgn0035528	0.25	62.40	47.50	2.33675659100593e-06	0.03	NULL	NULL	NULL	gene_symbol	
757041	84	7	Adipohemocyte	merged	Rhp	32531	FBgn0026374	0.26	33.70	21.00	2.43478835713165e-06	0.03	NULL	NULL	NULL	gene_symbol	
757042	84	7	Adipohemocyte	merged	lncRNA:CR42715	26067095	FBgn0261632	0.36	58.40	46.00	2.4361748684596e-06	0.03	NULL	NULL	NULL	gene_symbol	
757043	84	7	Adipohemocyte	merged	CG5399	41900	FBgn0038353	0.39	74.20	55.90	2.43769188592435e-06	0.03	NULL	NULL	NULL	gene_symbol	
757044	84	7	Adipohemocyte	merged	CG14997	38514	FBgn0035515	0.28	34.80	21.40	2.7009715112938e-06	0.04	NULL	NULL	NULL	gene_symbol	
757045	84	7	Adipohemocyte	merged	stck	40999	FBgn0020249	0.31	59.00	48.20	3.7299166656684e-06	0.05	NULL	NULL	NULL	gene_symbol	
757046	84	7	Adipohemocyte	merged	Sfxn1-3	40552	FBgn0037239	0.34	64.60	52.70	3.84960845812997e-06	0.05	NULL	NULL	NULL	gene_symbol	
757047	84	7	Adipohemocyte	merged	CG14184	40193	FBgn0036932	0.26	40.40	27.30	3.85131068302382e-06	0.05	NULL	NULL	NULL	gene_symbol	
757048	84	7	Adipohemocyte	merged	pod1	31620	FBgn0029903	0.28	57.90	43.90	4.9303993148876e-06	0.07	NULL	NULL	NULL	gene_symbol	
757049	84	7	Adipohemocyte	merged	CG3164	33171	FBgn0025683	0.26	41.60	27.60	5.23814113929673e-06	0.08	NULL	NULL	NULL	gene_symbol	
757050	84	7	Adipohemocyte	merged	CG10375	42812	FBgn0039116	0.30	36.00	23.20	5.3404666432557e-06	0.08	NULL	NULL	NULL	gene_symbol	
757051	84	7	Adipohemocyte	merged	CG2310	43473	FBgn0039665	0.30	37.60	25.10	5.40699435974035e-06	0.08	NULL	NULL	NULL	gene_symbol	
757052	84	7	Adipohemocyte	merged	norpA	31376	FBgn0262738	0.27	47.80	33.50	5.45171869565275e-06	0.08	NULL	NULL	NULL	gene_symbol	
757053	84	7	Adipohemocyte	merged	CG4658	34325	FBgn0032170	0.27	39.30	25.50	6.32358622962682e-06	0.09	NULL	NULL	NULL	gene_symbol	
757054	84	7	Adipohemocyte	merged	Galphas	37805	FBgn0001123	0.30	49.40	35.80	9.1447781769428e-06	0.14	NULL	NULL	NULL	gene_symbol	
757055	84	7	Adipohemocyte	merged	Irc	42049	FBgn0038465	0.29	48.30	35.50	1.10503173247368e-05	0.17	NULL	NULL	NULL	gene_symbol	
757056	84	7	Adipohemocyte	merged	cic	53560	FBgn0262582	0.30	52.20	39.00	1.87851174333576e-05	0.29	NULL	NULL	NULL	gene_symbol	
757057	84	7	Adipohemocyte	merged	Rac2	38831	FBgn0014011	0.26	85.40	79.60	2.68630075297508e-05	0.41	NULL	NULL	NULL	gene_symbol	
757058	84	7	Adipohemocyte	merged	Arl8	40961	FBgn0037551	0.26	50.60	39.40	3.53486286822531e-05	0.54	NULL	NULL	NULL	gene_symbol	
757059	84	7	Adipohemocyte	merged	tacc	40589	FBgn0026620	0.26	68.00	59.80	3.53694321938591e-05	0.54	NULL	NULL	NULL	gene_symbol	
757060	84	7	Adipohemocyte	merged	step	35425	FBgn0086779	0.26	36.00	24.70	5.09411949373925e-05	0.79	NULL	NULL	NULL	gene_symbol	
757061	84	7	Adipohemocyte	merged	Syx1A	42854	FBgn0013343	0.28	76.40	71.00	7.76549326494303e-05	1.00	NULL	NULL	NULL	gene_symbol	
757062	84	7	Adipohemocyte	merged	Unr	38963	FBgn0263352	0.28	81.50	80.70	1.6722648839e-04	1.00	NULL	NULL	NULL	gene_symbol	
757063	84	7	Adipohemocyte	merged	CG15784	31461	FBgn0029766	0.41	25.80	16.40	1.73745765226e-04	1.00	NULL	NULL	NULL	gene_symbol	
757064	84	7	Adipohemocyte	merged	trx	41737	FBgn0003862	0.27	32.00	21.20	1.82147844337e-04	1.00	NULL	NULL	NULL	gene_symbol	
757065	84	7	Adipohemocyte	merged	Arc1	36595	FBgn0033926	0.32	87.10	79.40	2.78225083829e-04	1.00	NULL	NULL	NULL	gene_symbol	
757066	84	7	Adipohemocyte	merged	crol	34592	FBgn0020309	0.29	54.50	46.00	3.06241193523e-04	1.00	NULL	NULL	NULL	gene_symbol	
757067	84	7	Adipohemocyte	merged	CG44250	19836034	FBgn0265185	0.30	65.70	57.70	5.30780625797e-04	1.00	NULL	NULL	NULL	gene_symbol	
757068	84	7	Adipohemocyte	merged	Arc2	36597	FBgn0033928	0.34	57.30	47.70	5.60940335272e-04	1.00	NULL	NULL	NULL	gene_symbol	
757069	84	7	Adipohemocyte	merged	Xrp1	42267	FBgn0261113	0.25	93.80	91.40	2.318740250449e-03	1.00	NULL	NULL	NULL	gene_symbol	
757070	84	7	Adipohemocyte	merged	GstE1	37106	FBgn0034335	0.29	58.40	50.80	3.533921109905e-03	1.00	NULL	NULL	NULL	gene_symbol	
757071	84	7	Adipohemocyte	merged	CG11486	38369	FBgn0035397	0.26	57.90	55.00	7.40664864016e-03	1.00	NULL	NULL	NULL	gene_symbol	
757072	84	8	DV	merged	Mlc2	43587	FBgn0002773	4.63	90.30	0.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
757073	84	8	DV	merged	Mf	41824	FBgn0038294	4.50	87.10	0.30	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
757074	84	8	DV	merged	Mlp60A	37853	FBgn0259209	4.31	87.10	0.20	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
757075	84	8	DV	merged	Mlc1	43323	FBgn0002772	4.13	83.90	0.20	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
